"GO_ID" "description" "levels" "ontology_group" "node_numeric_id" "community" "uniqueness_index" "size_in_annotation" "size_in_universe" "number_of_genes_in_query" "percentage_of_genes_in_query" "OR" "p" "fdr" "Min_value_CI" "Max_value_CI" "genes_in_query"
"564" "GO:0015934" "large ribosomal subunit" "4, 6, 7" "Cell_Components" NA NA "166" 29 28 0 0 0 0.105832094971627 0.695714083223481 0 1.27120534474991 ""
"617" "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" "4" "Biological_process" NA NA "167" 40 40 7 17.5 1.93676664287909 0.111116469882222 0.695714083223481 0.718139719587771 4.49140644976692 "Rv0083, Rv0087, Rv1454c, Rv1471, Rv1843c, Rv3197A, Rv3219"
"687" "GO:0019344" "cysteine biosynthetic process" "6, 7, 8, 9, 10" "Biological_process" NA NA "168" 12 12 3 25 3.03189478563327 0.109222243631179 0.695714083223481 0.525806307330468 12.2177985263396 "Rv0848, Rv2391, Rv3206c"
"807" "GO:0033212" "iron import into cell" "4, 5, 9, 11" "Biological_process" NA NA "169" 6 6 2 33.3333333333333 4.54192466863914 0.11309533596504 0.695714083223481 0.409606530075826 31.8150510128193 "Rv1348, Rv1876"
"808" "GO:0033214" "siderophore-dependent iron import into cell" "5, 6, 10, 12" "Biological_process" NA NA "169" 6 6 2 33.3333333333333 4.54192466863914 0.11309533596504 0.695714083223481 0.409606530075826 31.8150510128193 "Rv1348, Rv1876"
"898" "GO:0042455" "ribonucleoside biosynthetic process" "6, 7, 8" "Biological_process" NA NA "170" 12 12 3 25 3.03189478563327 0.109222243631179 0.695714083223481 0.525806307330468 12.2177985263396 "Rv2202c, Rv2583c, Rv2584c"
"936" "GO:0043101" "purine-containing compound salvage" "4, 5, 6" "Biological_process" NA NA "171" 6 6 2 33.3333333333333 4.54192466863914 0.11309533596504 0.695714083223481 0.409606530075826 31.8150510128193 "Rv2202c, Rv2584c"
"998" "GO:0044267" "cellular protein metabolic process" "4, 5" "Biological_process" NA NA "172" 225 222 15 6.75675675675676 0.642459405757245 0.106757575704545 0.695714083223481 0.349370939095257 1.09925474886381 "Rv0137c, Rv0300, Rv0301, Rv0902c, Rv0958, Rv0982, Rv1266c, Rv1640c, Rv2115c, Rv2453c, Rv2745c, Rv2845c, Rv3052c, Rv3404c, Rv3580c"
"1059" "GO:0046164" "alcohol catabolic process" "4, 5" "Biological_process" NA NA "173" 19 19 4 21.0526315789474 2.42819163697213 0.112820049816027 0.695714083223481 0.583683288118541 7.67240339479348 "Rv3546, Rv3567c, Rv3568c, Rv3571"
"1358" "GO:1901616" "organic hydroxy compound catabolic process" "4" "Biological_process" NA NA "173" 19 19 4 21.0526315789474 2.42819163697213 0.112820049816027 0.695714083223481 0.583683288118541 7.67240339479348 "Rv3546, Rv3567c, Rv3568c, Rv3571"
"1359" "GO:1901617" "organic hydroxy compound biosynthetic process" "4" "Biological_process" NA NA "174" 30 30 6 20 2.28238737372412 0.113559334409837 0.695714083223481 0.758296557345209 5.77734860483068 "Rv0211, Rv0764c, Rv1086, Rv1814, Rv2386c, Rv3609c"
"531" "GO:0015318" "inorganic molecular entity transmembrane transporter activity" "6" "Biological_process" NA NA "175" 76 76 12 15.7894736842105 1.71919395714392 0.11692314756206 0.712229001720889 0.836795042080701 3.25096758989343 "Rv0820, Rv0969, Rv0985c, Rv1239c, Rv1986, Rv1992c, Rv2025c, Rv2397c, Rv2443, Rv2643, Rv3270, Rv3743c"
"182" "GO:0006396" "RNA processing" "5, 6, 7" "Biological_process" NA NA "176" 57 57 2 3.50877192982456 0.325844746608883 0.118728011672929 0.719113979791716 0.0383524892192976 1.2428558370426 "Rv0208c, Rv3404c"
"342" "GO:0009064" "glutamine family amino acid metabolic process" "5, 6, 8" "Biological_process" NA NA "177" 44 44 1 2.27272727272727 0.208576819849549 0.122523636604152 0.735399045693655 0.0051515033365513 1.23316540097598 "Rv2221c"
"1283" "GO:0072330" "monocarboxylic acid biosynthetic process" "6, 7" "Biological_process" NA NA "178" 99 97 5 5.15463917525773 0.485556506459206 0.122796463539841 0.735399045693655 0.153073471471607 1.18526023565249 "Rv1344, Rv2383c, Rv2386c, Rv3229c, Rv3515c"
"1310" "GO:0090304" "nucleic acid metabolic process" "4, 5" "Biological_process" NA NA "179" 496 495 59 11.9191919191919 1.26480639516789 0.126736686595961 0.754755910118964 0.925519054888566 1.70567704587289 "Rv0064A, Rv0065, Rv0144, Rv0190, Rv0208c, Rv0232, Rv0300, Rv0301, Rv0549c, Rv0792c, Rv0827c, Rv0958, Rv0967, Rv0981, Rv1049, Rv1152, Rv1167c, Rv1221, Rv1246c, Rv1266c, Rv1316c, Rv1317c, Rv1404, Rv1586c, Rv1640c, Rv1838c, Rv1846c, Rv1955, Rv1956, Rv1991A, Rv1991c, Rv1994c, Rv2011c, Rv2069, Rv2132, Rv2358, Rv2359, Rv2413c, Rv2511, Rv2559c, Rv2640c, Rv2642, Rv2710, Rv2711, Rv2745c, Rv2779c, Rv2845c, Rv2865, Rv2884, Rv3098A, Rv3160c, Rv3197A, Rv3219, Rv3370c, Rv3404c, Rv3405c, Rv3580c, Rv3644c, Rv3674c"
"248" "GO:0006638" "neutral lipid metabolic process" "4, 5" "Biological_process" NA NA "180" 20 20 4 20 2.2755618200528 0.130547605206302 0.75646852083916 0.55091470541039 7.10247645107432 "Rv0211, Rv1760, Rv2482c, Rv3740c"
"249" "GO:0006639" "acylglycerol metabolic process" "5, 6" "Biological_process" NA NA "180" 20 20 4 20 2.2755618200528 0.130547605206302 0.75646852083916 0.55091470541039 7.10247645107432 "Rv0211, Rv1760, Rv2482c, Rv3740c"
"337" "GO:0009059" "macromolecule biosynthetic process" "4" "Biological_process" NA NA "181" 443 442 53 11.9909502262443 1.26981676088227 0.129278970824651 0.75646852083916 0.914713334021113 1.73607716947143 "Rv0064A, Rv0144, Rv0190, Rv0232, Rv0300, Rv0301, Rv0352, Rv0792c, Rv0806c, Rv0827c, Rv0958, Rv0967, Rv0981, Rv1049, Rv1152, Rv1167c, Rv1221, Rv1266c, Rv1302, Rv1317c, Rv1404, Rv1519, Rv1640c, Rv1846c, Rv1956, Rv1991A, Rv1994c, Rv2011c, Rv2069, Rv2132, Rv2358, Rv2359, Rv2413c, Rv2559c, Rv2640c, Rv2642, Rv2710, Rv2711, Rv2745c, Rv2779c, Rv2845c, Rv2865, Rv2884, Rv3160c, Rv3197A, Rv3219, Rv3370c, Rv3402c, Rv3404c, Rv3405c, Rv3580c, Rv3644c, Rv3809c"
"402" "GO:0009163" "nucleoside biosynthetic process" "5, 6, 7" "Biological_process" NA NA "182" 13 13 3 23.0769230769231 2.72821981260392 0.131991693129534 0.75646852083916 0.480467774853914 10.6530622304545 "Rv2202c, Rv2583c, Rv2584c"
"648" "GO:0016987" "sigma factor activity" "7, 8, 9, 10, 11, 12" "Biological_process" NA NA "183" 13 13 3 23.0769230769231 2.72821981260392 0.131991693129534 0.75646852083916 0.480467774853914 10.6530622304545 "Rv1221, Rv2069, Rv2710"
"704" "GO:0019538" "protein metabolic process" "3, 4" "Biological_process" NA NA "184" 303 300 22 7.33333333333333 0.699702298568008 0.13174596109048 0.75646852083916 0.42577743793158 1.09810523656456 "Rv0137c, Rv0300, Rv0301, Rv0384c, Rv0563, Rv0902c, Rv0958, Rv0982, Rv0983, Rv1266c, Rv1640c, Rv2115c, Rv2204c, Rv2453c, Rv2745c, Rv2782c, Rv2845c, Rv3052c, Rv3404c, Rv3580c, Rv3610c, Rv3668c"
"840" "GO:0034614" "cellular response to reactive oxygen species" "5, 6" "Biological_process" NA NA "185" 13 13 3 23.0769230769231 2.72821981260392 0.131991693129534 0.75646852083916 0.480467774853914 10.6530622304545 "Rv0251c, Rv1471, Rv2115c"
"1363" "GO:1901659" "glycosyl compound biosynthetic process" "5" "Biological_process" NA NA "186" 20 20 4 20 2.2755618200528 0.130547605206302 0.75646852083916 0.55091470541039 7.10247645107432 "Rv1170, Rv2202c, Rv2583c, Rv2584c"
"245" "GO:0006633" "fatty acid biosynthetic process" "5, 6, 7, 8" "Biological_process" NA NA "187" 85 83 4 4.81927710843374 0.452899333050405 0.137274825715357 0.779233045913517 0.119777027342383 1.2162047203082 "Rv1344, Rv2383c, Rv3229c, Rv3515c"
"497" "GO:0010467" "gene expression" "4" "Biological_process" NA NA "188" 408 407 49 12.039312039312 1.27313841723948 0.137425715414391 0.779233045913517 0.905948723947471 1.75930484298847 "Rv0064A, Rv0144, Rv0190, Rv0208c, Rv0232, Rv0300, Rv0301, Rv0352, Rv0792c, Rv0827c, Rv0958, Rv0967, Rv0981, Rv1049, Rv1152, Rv1167c, Rv1221, Rv1266c, Rv1317c, Rv1404, Rv1640c, Rv1846c, Rv1956, Rv1991A, Rv1991c, Rv1994c, Rv2011c, Rv2069, Rv2132, Rv2204c, Rv2358, Rv2359, Rv2640c, Rv2642, Rv2710, Rv2711, Rv2745c, Rv2779c, Rv2845c, Rv2865, Rv2884, Rv3098A, Rv3160c, Rv3197A, Rv3219, Rv3404c, Rv3405c, Rv3580c, Rv3610c"
"154" "GO:0006259" "DNA metabolic process" "4, 5, 6" "Biological_process" NA NA "189" 134 134 8 5.97014925373134 0.566052881030411 0.140809066848114 0.794192937884071 0.237307095693772 1.16205523143621 "Rv1316c, Rv1317c, Rv1586c, Rv2413c, Rv2559c, Rv3370c, Rv3644c, Rv3674c"
"1330" "GO:0098660" "inorganic ion transmembrane transport" "6" "Biological_process" NA NA "190" 65 65 10 15.3846153846154 1.66268082367045 0.142411612105221 0.799004097390346 0.749314413064145 3.32814104777623 "Rv0820, Rv0821c, Rv0969, Rv1239c, Rv1348, Rv1992c, Rv2025c, Rv2397c, Rv2443, Rv3270"
"22" "GO:0000303" "response to superoxide" "5, 6" "Biological_process" NA NA "191" 7 7 2 28.5714285714286 3.63286047604653 0.148251286087694 0.806305464130011 0.344859136449625 22.2785805264168 "Rv0251c, Rv1471"
"23" "GO:0000305" "response to oxygen radical" "4, 5" "Biological_process" NA NA "191" 7 7 2 28.5714285714286 3.63286047604653 0.148251286087694 0.806305464130011 0.344859136449625 22.2785805264168 "Rv0251c, Rv1471"
"1259" "GO:0071450" "cellular response to oxygen radical" "5, 6, 7" "Biological_process" NA NA "191" 7 7 2 28.5714285714286 3.63286047604653 0.148251286087694 0.806305464130011 0.344859136449625 22.2785805264168 "Rv0251c, Rv1471"
"1260" "GO:0071451" "cellular response to superoxide" "6, 7, 8" "Biological_process" NA NA "191" 7 7 2 28.5714285714286 3.63286047604653 0.148251286087694 0.806305464130011 0.344859136449625 22.2785805264168 "Rv0251c, Rv1471"
"92" "GO:0005618" "cell wall" "3, 4" "Cell_Components" NA NA "192" 710 710 60 8.45070422535211 0.806144413527473 0.146486422132799 0.806305464130011 0.594039211374361 1.07926757542551 "Rv0064, Rv0122, Rv0211, Rv0251c, Rv0306, Rv0342, Rv0347, Rv0352, Rv0383c, Rv0384c, Rv0754, Rv0806c, Rv0848, Rv0902c, Rv0958, Rv0968, Rv0969, Rv0981, Rv1073, Rv1265, Rv1266c, Rv1317c, Rv1378c, Rv1454c, Rv1467c, Rv1520, Rv1558, Rv1586c, Rv1620c, Rv1640c, Rv1748, Rv1875, Rv1957, Rv2115c, Rv2122c, Rv2198c, Rv2205c, Rv2221c, Rv2383c, Rv2391, Rv2397c, Rv2454c, Rv2455c, Rv2466c, Rv2583c, Rv2711, Rv2744c, Rv2780, Rv2845c, Rv3197, Rv3206c, Rv3240c, Rv3269, Rv3370c, Rv3515c, Rv3674c, Rv3778c, Rv3802c, Rv3809c, Rv3880c"
"121" "GO:0006072" "glycerol-3-phosphate metabolic process" "5, 6" "Biological_process" NA NA "193" 7 7 2 28.5714285714286 3.63286047604653 0.148251286087694 0.806305464130011 0.344859136449625 22.2785805264168 "Rv0564c, Rv2482c"
"594" "GO:0016226" "iron-sulfur cluster assembly" "4, 5" "Biological_process" NA NA "194" 7 7 2 28.5714285714286 3.63286047604653 0.148251286087694 0.806305464130011 0.344859136449625 22.2785805264168 "Rv1462, Rv2204c"
"764" "GO:0031163" "metallo-sulfur cluster assembly" "4" "Biological_process" NA NA "194" 7 7 2 28.5714285714286 3.63286047604653 0.148251286087694 0.806305464130011 0.344859136449625 22.2785805264168 "Rv1462, Rv2204c"
"894" "GO:0042445" "hormone metabolic process" "2, 4" "Biological_process" NA NA "195" 7 7 2 28.5714285714286 3.63286047604653 0.148251286087694 0.806305464130011 0.344859136449625 22.2785805264168 "Rv2386c, Rv3546"
"899" "GO:0042537" "benzene-containing compound metabolic process" "4" "Biological_process" NA NA "196" 7 7 2 28.5714285714286 3.63286047604653 0.148251286087694 0.806305464130011 0.344859136449625 22.2785805264168 "Rv2386c, Rv3546"
"1272" "GO:0071731" "response to nitric oxide" "4, 5" "Biological_process" NA NA "197" 21 21 4 19.047619047619 2.141289083581 0.149339710550655 0.808102190086287 0.521566946644728 6.60958036619598 "Rv1760, Rv2115c, Rv3219, Rv3740c"
"1321" "GO:0097366" "response to bronchodilator" "4" "Biological_process" NA NA "197" 21 21 4 19.047619047619 2.141289083581 0.149339710550655 0.808102190086287 0.521566946644728 6.60958036619598 "Rv1760, Rv2115c, Rv3219, Rv3740c"
"176" "GO:0006352" "DNA-templated transcription, initiation" "6, 7, 8, 9, 10" "Biological_process" NA NA "198" 14 14 3 21.4285714285714 2.47961169692423 0.156236073956492 0.820431797229658 0.442307676783735 9.43804991210462 "Rv1221, Rv2069, Rv2710"
"1395" "GO:2000142" "regulation of DNA-templated transcription, initiation" "6, 7, 8, 9, 10, 11" "Biological_process" NA NA "198" 14 14 3 21.4285714285714 2.47961169692423 0.156236073956492 0.820431797229658 0.442307676783735 9.43804991210462 "Rv1221, Rv2069, Rv2710"
"261" "GO:0006721" "terpenoid metabolic process" "5, 6" "Biological_process" NA NA "199" 14 14 3 21.4285714285714 2.47961169692423 0.156236073956492 0.820431797229658 0.442307676783735 9.43804991210462 "Rv0654, Rv1110, Rv3581c"
"610" "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" "4" "Biological_process" NA NA "200" 70 70 3 4.28571428571429 0.400868735820396 0.154258133237957 0.820431797229658 0.0802593384163594 1.2322935628485 "Rv0131c, Rv1467c, Rv1875"
"623" "GO:0016668" "oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor" "5" "Biological_process" NA NA "201" 14 14 3 21.4285714285714 2.47961169692423 0.156236073956492 0.820431797229658 0.442307676783735 9.43804991210462 "Rv1471, Rv3197A, Rv3219"
"1055" "GO:0046128" "purine ribonucleoside metabolic process" "6, 7, 8" "Biological_process" NA NA "202" 14 14 3 21.4285714285714 2.47961169692423 0.156236073956492 0.820431797229658 0.442307676783735 9.43804991210462 "Rv2202c, Rv2583c, Rv2584c"
"1281" "GO:0071897" "DNA biosynthetic process" "5, 6, 7" "Biological_process" NA NA "203" 14 14 3 21.4285714285714 2.47961169692423 0.156236073956492 0.820431797229658 0.442307676783735 9.43804991210462 "Rv2413c, Rv3370c, Rv3644c"
"841" "GO:0034622" "cellular protein-containing complex assembly" "5" "Biological_process" NA NA "204" 22 22 0 0 0 0.159566460313664 0.833812973991988 0 1.65053254203814 ""
"284" "GO:0006812" "cation transport" "5" "Biological_process" NA NA "205" 73 73 11 15.0684931506849 1.62346352690146 0.162581107807605 0.83649727225055 0.764121388345912 3.14400883315365 "Rv0969, Rv1239c, Rv1348, Rv1876, Rv1986, Rv1992c, Rv2025c, Rv2443, Rv3270, Rv3271c, Rv3743c"
"290" "GO:0006869" "lipid transport" "4, 5" "Biological_process" NA NA "206" 24 24 0 0 0 0.163218979951327 0.83649727225055 0 1.5014016732808 ""
"565" "GO:0015935" "small ribosomal subunit" "4, 6, 7" "Cell_Components" NA NA "207" 24 24 0 0 0 0.163218979951327 0.83649727225055 0 1.5014016732808 ""
"1270" "GO:0071702" "organic substance transport" "4" "Biological_process" NA NA "208" 95 95 5 5.26315789473684 0.496631436594726 0.162325773237349 0.83649727225055 0.156487561883685 1.21323616777863 "Rv1620c, Rv1986, Rv2443, Rv3240c, Rv3881c"
"388" "GO:0009141" "nucleoside triphosphate metabolic process" "5, 6, 7" "Biological_process" NA NA "209" 25 25 0 0 0 0.167875730129386 0.85624654697572 0 1.43644247977611 ""
"1266" "GO:0071555" "cell wall organization" "3, 4" "Biological_process" NA NA "210" 56 56 2 3.57142857142857 0.331973033162667 0.17102595761381 0.868160337220577 0.0390563712628025 1.26733001705932 "Rv1302, Rv3809c"
"878" "GO:0042254" "ribosome biogenesis" "4" "Biological_process" NA NA "211" 38 38 1 2.63157894736842 0.242811270061689 0.173093828527319 0.874492991517165 0.00597471764553124 1.44800319521085 "Rv3228"
"1115" "GO:0046873" "metal ion transmembrane transporter activity" "7, 8, 9" "Biological_process" NA NA "212" 26 26 5 19.2307692307692 2.1698981387008 0.174258864106991 0.876226175179494 0.635670477180902 5.95738635966947 "Rv0969, Rv1239c, Rv1992c, Rv2025c, Rv3270"
"170" "GO:0006304" "DNA modification" "5, 6, 7" "Biological_process" NA NA "213" 8 8 2 25 3.02670480813255 0.185200391712295 0.889147566614695 0.297801524019151 16.9971082203265 "Rv1316c, Rv1317c"
"378" "GO:0009119" "ribonucleoside metabolic process" "5, 6, 7" "Biological_process" NA NA "214" 15 15 3 20 2.27232548549718 0.181719256225247 0.889147566614695 0.409772349692749 8.46989620288174 "Rv2202c, Rv2583c, Rv2584c"
"483" "GO:0009893" "positive regulation of metabolic process" "2, 3, 4" "Biological_process" NA NA "215" 42 42 7 16.6666666666667 1.82502506918486 0.186003665436282 0.889147566614695 0.679427186319398 4.20710808670636 "Rv0300, Rv0981, Rv1266c, Rv2359, Rv2710, Rv2745c, Rv2884"
"499" "GO:0010498" "proteasomal protein catabolic process" "5, 6, 7, 8" "Biological_process" NA NA "216" 8 8 2 25 3.02670480813255 0.185200391712295 0.889147566614695 0.297801524019151 16.9971082203265 "Rv2115c, Rv2745c"
"505" "GO:0010604" "positive regulation of macromolecule metabolic process" "3, 4, 5" "Biological_process" NA NA "217" 41 41 7 17.0731707317073 1.87913269914921 0.181080692772478 0.889147566614695 0.698249930813752 4.34470403576883 "Rv0300, Rv0981, Rv1266c, Rv2359, Rv2710, Rv2745c, Rv2884"
"616" "GO:0016646" "oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor" "5" "Biological_process" NA NA "218" 8 8 2 25 3.02670480813255 0.185200391712295 0.889147566614695 0.297801524019151 16.9971082203265 "Rv3007c, Rv3567c"
"624" "GO:0016671" "oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor" "5" "Biological_process" NA NA "219" 8 8 2 25 3.02670480813255 0.185200391712295 0.889147566614695 0.297801524019151 16.9971082203265 "Rv0137c, Rv1471"
"939" "GO:0043173" "nucleotide salvage" "4, 7, 8, 9" "Biological_process" NA NA "220" 8 8 2 25 3.02670480813255 0.185200391712295 0.889147566614695 0.297801524019151 16.9971082203265 "Rv2202c, Rv2584c"
"946" "GO:0043388" "positive regulation of DNA binding" "5" "Biological_process" NA NA "221" 8 8 2 25 3.02670480813255 0.185200391712295 0.889147566614695 0.297801524019151 16.9971082203265 "Rv0352, Rv1266c"
"1141" "GO:0051099" "positive regulation of binding" "4" "Biological_process" NA NA "221" 8 8 2 25 3.02670480813255 0.185200391712295 0.889147566614695 0.297801524019151 16.9971082203265 "Rv0352, Rv1266c"
"1191" "GO:0052170" "suppression by symbiont of host innate immune response" "5, 6, 7, 8, 9, 10" "Biological_process" NA NA "222" 9 8 2 25 3.02670480813255 0.185200391712295 0.889147566614695 0.297801524019151 16.9971082203265 "Rv2745c, Rv3880c"
"1227" "GO:0061695" "transferase complex, transferring phosphorus-containing groups" "4" "Cell_Components" NA NA "223" 8 8 2 25 3.02670480813255 0.185200391712295 0.889147566614695 0.297801524019151 16.9971082203265 "Rv1285, Rv2413c"
"320" "GO:0008509" "anion transmembrane transporter activity" "7" "Biological_process" NA NA "224" 28 28 5 17.8571428571429 1.98020844985923 0.191728367428864 0.912421605710575 0.584695363336472 5.36566712788343 "Rv0820, Rv1986, Rv2397c, Rv2443, Rv2643"
"69" "GO:0004497" "monooxygenase activity" "4" "Biological_process" NA NA "225" 44 44 7 15.9090909090909 1.72543979966597 0.198933724267685 0.930102412584879 0.644613800594481 3.95618211329858 "Rv0136, Rv0764c, Rv0766c, Rv1814, Rv2781c, Rv3252c, Rv3571"
"736" "GO:0022890" "inorganic cation transmembrane transporter activity" "7, 8" "Biological_process" NA NA "226" 44 44 7 15.9090909090909 1.72543979966597 0.198933724267685 0.930102412584879 0.644613800594481 3.95618211329858 "Rv0969, Rv1239c, Rv1992c, Rv2025c, Rv2443, Rv3270, Rv3743c"
"1126" "GO:0048522" "positive regulation of cellular process" "2, 3, 4" "Biological_process" NA NA "227" 44 44 7 15.9090909090909 1.72543979966597 0.198933724267685 0.930102412584879 0.644613800594481 3.95618211329858 "Rv0300, Rv0981, Rv1266c, Rv2359, Rv2710, Rv2745c, Rv2884"
"1332" "GO:0098662" "inorganic cation transmembrane transport" "7" "Biological_process" NA NA "228" 44 44 7 15.9090909090909 1.72543979966597 0.198933724267685 0.930102412584879 0.644613800594481 3.95618211329858 "Rv0969, Rv1239c, Rv1348, Rv1992c, Rv2025c, Rv2443, Rv3270"
"327" "GO:0008652" "cellular amino acid biosynthetic process" "4, 5, 6, 7" "Biological_process" NA NA "229" 113 113 7 6.19469026548673 0.590640779635871 0.203457113877725 0.942979493015889 0.230196627964408 1.2725515793947 "Rv0189c, Rv0812, Rv0848, Rv2122c, Rv2391, Rv3206c, Rv3227"
"1013" "GO:0045017" "glycerolipid biosynthetic process" "4, 5, 6" "Biological_process" NA NA "230" 29 29 5 17.2413793103448 1.89726236049559 0.202579633874997 0.942979493015889 0.562167847543443 5.1114934103671 "Rv0211, Rv1760, Rv2482c, Rv2483c, Rv3740c"
"206" "GO:0006520" "cellular amino acid metabolic process" "3, 4, 6" "Biological_process" NA NA "231" 186 186 13 6.98924731182796 0.66943873297426 0.208212698646802 0.956701451540908 0.345904003168472 1.19028864494042 "Rv0189c, Rv0812, Rv0848, Rv1464, Rv1640c, Rv2122c, Rv2221c, Rv2391, Rv2780, Rv2845c, Rv3206c, Rv3227, Rv3580c"
"883" "GO:0042278" "purine nucleoside metabolic process" "5, 6, 7" "Biological_process" NA NA "232" 16 16 3 18.75 2.09711395822186 0.208209454491255 0.956701451540908 0.38168033032733 7.67748353039693 "Rv2202c, Rv2583c, Rv2584c"
"35" "GO:0001676" "long-chain fatty acid metabolic process" "5, 6, 8" "Biological_process" NA NA "233" 10 9 2 22.2222222222222 2.59391017742711 0.223240527411314 0.97814179865089 0.262050571427227 13.6822850680838 "Rv3229c, Rv3515c"
"164" "GO:0006282" "regulation of DNA repair" "5, 6, 7, 8" "Biological_process" NA NA "234" 3 3 1 33.3333333333333 4.53289806003032 0.269768938839926 0.97814179865089 0.0766863571641957 87.4646867930668 "Rv2559c"
"1306" "GO:0080135" "regulation of cellular response to stress" "3, 4, 5" "Biological_process" NA NA "234" 3 3 1 33.3333333333333 4.53289806003032 0.269768938839926 0.97814179865089 0.0766863571641957 87.4646867930668 "Rv2559c"
"1398" "GO:2001020" "regulation of response to DNA damage stimulus" "4, 5, 6" "Biological_process" NA NA "234" 3 3 1 33.3333333333333 4.53289806003032 0.269768938839926 0.97814179865089 0.0766863571641957 87.4646867930668 "Rv2559c"
"168" "GO:0006301" "postreplication repair" "6, 7, 8" "Biological_process" NA NA "235" 3 3 1 33.3333333333333 4.53289806003032 0.269768938839926 0.97814179865089 0.0766863571641957 87.4646867930668 "Rv3370c"
"722" "GO:0019985" "translesion synthesis" "7, 8, 9" "Biological_process" NA NA "235" 3 3 1 33.3333333333333 4.53289806003032 0.269768938839926 0.97814179865089 0.0766863571641957 87.4646867930668 "Rv3370c"
"173" "GO:0006313" "transposition, DNA-mediated" "3, 6, 7, 8" "Biological_process" NA NA "236" 18 18 0 0 0 0.247301240257831 0.97814179865089 0 2.05855609022084 ""
"180" "GO:0006364" "rRNA processing" "5, 7, 8, 9" "Biological_process" NA NA "237" 21 21 0 0 0 0.25947289204528 0.97814179865089 0 1.73665551176898 ""
"193" "GO:0006430" "lysyl-tRNA aminoacylation" "7, 8, 9, 10, 11" "Biological_process" NA NA "238" 3 3 1 33.3333333333333 4.53289806003032 0.269768938839926 0.97814179865089 0.0766863571641957 87.4646867930668 "Rv1640c"
"207" "GO:0006522" "alanine metabolic process" "6, 7, 9" "Biological_process" NA NA "239" 3 3 1 33.3333333333333 4.53289806003032 0.269768938839926 0.97814179865089 0.0766863571641957 87.4646867930668 "Rv2780"
"353" "GO:0009078" "pyruvate family amino acid metabolic process" "5, 6, 8" "Biological_process" NA NA "239" 3 3 1 33.3333333333333 4.53289806003032 0.269768938839926 0.97814179865089 0.0766863571641957 87.4646867930668 "Rv2780"
"214" "GO:0006541" "glutamine metabolic process" "6, 7, 9" "Biological_process" NA NA "240" 21 21 0 0 0 0.25947289204528 0.97814179865089 0 1.73665551176898 ""
"227" "GO:0006563" "L-serine metabolic process" "6, 7, 9" "Biological_process" NA NA "241" 17 17 3 17.6470588235294 1.94689065144966 0.235483443339467 0.97814179865089 0.357185857614583 7.01867086210004 "Rv0848, Rv2391, Rv3206c"
"255" "GO:0006662" "glycerol ether metabolic process" "4" "Biological_process" NA NA "242" 3 3 1 33.3333333333333 4.53289806003032 0.269768938839926 0.97814179865089 0.0766863571641957 87.4646867930668 "Rv1471"
"262" "GO:0006729" "tetrahydrobiopterin biosynthetic process" "5, 6, 7, 8" "Biological_process" NA NA "243" 3 3 1 33.3333333333333 4.53289806003032 0.269768938839926 0.97814179865089 0.0766863571641957 87.4646867930668 "Rv3609c"
"1057" "GO:0046146" "tetrahydrobiopterin metabolic process" "4, 5, 6, 7" "Biological_process" NA NA "243" 3 3 1 33.3333333333333 4.53289806003032 0.269768938839926 0.97814179865089 0.0766863571641957 87.4646867930668 "Rv3609c"
"283" "GO:0006811" "ion transport" "4" "Biological_process" NA NA "244" 129 129 17 13.1782945736434 1.39096355592655 0.229297353376656 0.97814179865089 0.773920195110475 2.35982861576217 "Rv0820, Rv0821c, Rv0969, Rv0985c, Rv1239c, Rv1348, Rv1620c, Rv1876, Rv1986, Rv1992c, Rv2025c, Rv2397c, Rv2443, Rv2643, Rv3270, Rv3271c, Rv3743c"
"288" "GO:0006855" "drug transmembrane transport" "5" "Biological_process" NA NA "245" 3 3 1 33.3333333333333 4.53289806003032 0.269768938839926 0.97814179865089 0.0766863571641957 87.4646867930668 "Rv2443"
"289" "GO:0006865" "amino acid transport" "5, 7, 8" "Biological_process" NA NA "246" 10 10 2 20 2.26910075340076 0.261790904656525 0.97814179865089 0.233956389081508 11.4239868879002 "Rv1986, Rv2443"
"307" "GO:0008233" "peptidase activity" "5, 6" "Biological_process" NA NA "247" 83 83 5 6.02409638554217 0.575006025401932 0.269596179828518 0.97814179865089 0.180544673815889 1.4125431836623 "Rv0563, Rv0983, Rv2782c, Rv3610c, Rv3668c"
"331" "GO:0008907" "integrase activity" "6, 7, 8" "Biological_process" NA NA "248" 3 3 1 33.3333333333333 4.53289806003032 0.269768938839926 0.97814179865089 0.0766863571641957 87.4646867930668 "Rv1586c"
"334" "GO:0009009" "site-specific recombinase activity" "7, 8, 9" "Biological_process" NA NA "248" 3 3 1 33.3333333333333 4.53289806003032 0.269768938839926 0.97814179865089 0.0766863571641957 87.4646867930668 "Rv1586c"
"332" "GO:0008937" "ferredoxin-NAD(P) reductase activity" "6" "Biological_process" NA NA "249" 3 3 1 33.3333333333333 4.53289806003032 0.269768938839926 0.97814179865089 0.0766863571641957 87.4646867930668 "Rv0886"
